Date,Open,Close,Change(%),High,Low
"21 May 2018","10,599.00","10,528.00","-0.67%","10,625.00","10,508.00"
"18 May 2018","10,678.00","10,549.00","-1.21%","10,690.00","10,546.00"
"17 May 2018","10,772.00","10,671.00","-0.94%","10,780.00","10,661.00"
"16 May 2018","10,774.00","10,763.00","-0.10%","10,818.00","10,722.00"
"15 May 2018","10,779.00","10,771.00","-0.07%","10,951.00","10,750.00"
"14 May 2018","10,813.00","10,833.00","0.18%","10,851.00","10,787.00"
"11 May 2018","10,789.00","10,822.00","0.31%","10,828.00","10,741.00"
"10 May 2018","10,791.00","10,798.00","0.06%","10,800.00","10,717.00"
"09 May 2018","10,730.00","10,735.00","0.05%","10,791.00","10,725.00"
"08 May 2018","10,765.00","10,715.00","-0.46%","10,765.00","10,699.00"
"07 May 2018","10,687.00","10,745.00","0.54%","10,750.00","10,670.00"
"04 May 2018","10,681.00","10,640.00","-0.38%","10,698.00","10,639.00"
"03 May 2018","10,719.00","10,651.00","-0.63%","10,741.00","10,629.00"
"02 May 2018","10,783.00","10,716.00","-0.62%","10,784.00","10,709.00"
"01 May 2018","10,600.00","10,706.00","1.00%","10,788.00","10,600.00"
"30 Apr 2018","10,761.00","10,787.00","0.24%","10,795.00","10,760.00"
"27 Apr 2018","10,664.00","10,736.00","0.68%","10,750.00","10,664.00"
"26 Apr 2018","10,600.00","10,662.00","0.58%","10,673.00","10,581.00"
"25 Apr 2018","10,588.00","10,544.00","-0.42%","10,611.00","10,524.00"
"24 Apr 2018","10,589.00","10,612.00","0.22%","10,646.00","10,572.00"
"23 Apr 2018","10,557.00","10,590.00","0.31%","10,622.00","10,552.00"
"20 Apr 2018","10,552.00","10,529.00","-0.22%","10,615.00","10,508.00"
"19 Apr 2018","10,580.00","10,555.00","-0.24%","10,590.00","10,530.00"
"18 Apr 2018","10,567.00","10,599.00","0.30%","10,599.00","10,523.00"
"17 Apr 2018","10,536.00","10,570.00","0.32%","10,572.00","10,501.00"
"16 Apr 2018","10,437.00","10,539.00","0.98%","10,548.00","10,422.00"
"13 Apr 2018","10,479.00","10,453.00","-0.25%","10,527.00","10,450.00"
"12 Apr 2018","10,406.00","10,493.00","0.84%","10,509.00","10,382.00"
"11 Apr 2018","10,431.00","10,455.00","0.23%","10,456.00","10,367.00"
"10 Apr 2018","10,412.00","10,408.00","-0.04%","10,441.00","10,385.00"
"09 Apr 2018","10,389.00","10,406.00","0.16%","10,417.00","10,369.00"
"06 Apr 2018","10,339.00","10,365.00","0.25%","10,383.00","10,312.00"
"05 Apr 2018","10,284.00","10,409.00","1.22%","10,409.00","10,139.00"
"04 Apr 2018","10,279.00","10,226.00","-0.52%","10,299.00","10,117.00"
"03 Apr 2018","10,216.00","10,292.00","0.74%","10,305.00","10,205.00"
"02 Apr 2018","10,198.00","10,224.00","0.25%","10,273.00","10,162.00"
"28 Mar 2018","10,154.00","10,149.00","-0.05%","10,184.00","10,120.00"
"27 Mar 2018","10,183.00","10,180.00","-0.03%","10,207.00","10,147.00"
"26 Mar 2018","9,989.00","10,119.00","1.30%","10,170.00","9,971.00"
"23 Mar 2018","10,002.00","10,030.00","0.28%","10,042.00","9,957.00"
"22 Mar 2018","10,177.00","10,095.00","-0.81%","10,232.00","10,054.00"
"21 Mar 2018","10,186.00","10,184.00","-0.02%","10,254.00","10,159.00"
"20 Mar 2018","10,076.00","10,168.00","0.91%","10,180.00","10,070.00"
"19 Mar 2018","10,223.00","10,051.00","-1.68%","10,230.00","10,051.00"
"16 Mar 2018","10,324.00","10,237.00","-0.84%","10,337.00","10,196.00"
"15 Mar 2018","10,396.00","10,350.00","-0.44%","10,429.00","10,342.00"
"14 Mar 2018","10,388.00","10,372.00","-0.15%","10,435.00","10,346.00"
"13 Mar 2018","10,417.00","10,403.00","-0.13%","10,490.00","10,376.00"
"12 Mar 2018","10,322.00","10,438.00","1.12%","10,445.00","10,303.00"
"09 Mar 2018","10,255.00","10,214.00","-0.40%","10,295.00","10,197.00"
"08 Mar 2018","10,218.00","10,227.00","0.09%","10,274.00","10,154.00"
"07 Mar 2018","10,195.00","10,174.00","-0.21%","10,249.00","10,151.00"
"06 Mar 2018","10,413.00","10,223.00","-1.82%","10,432.00","10,221.00"
"05 Mar 2018","10,367.00","10,359.00","-0.08%","10,382.00","10,317.00"
"01 Mar 2018","10,509.00","10,439.00","-0.67%","10,526.00","10,438.00"
"28 Feb 2018","10,488.00","10,520.00","0.31%","10,554.00","10,465.00"
"27 Feb 2018","10,623.00","10,568.00","-0.52%","10,641.00","10,547.00"
"26 Feb 2018","10,543.00","10,602.00","0.56%","10,619.00","10,541.00"
"23 Feb 2018","10,418.00","10,502.00","0.81%","10,516.00","10,411.00"
"22 Feb 2018","10,370.00","10,379.00","0.09%","10,418.00","10,357.00"
"21 Feb 2018","10,391.00","10,403.00","0.12%","10,403.00","10,343.00"
"20 Feb 2018","10,360.00","10,345.00","-0.14%","10,422.00","10,340.00"
"19 Feb 2018","10,423.00","10,382.00","-0.39%","10,453.00","10,286.00"
"16 Feb 2018","10,587.00","10,440.00","-1.39%","10,615.00","10,429.00"
"15 Feb 2018","10,521.00","10,556.00","0.33%","10,630.00","10,505.00"
"14 Feb 2018","10,557.00","10,458.00","-0.94%","10,579.00","10,458.00"
"12 Feb 2018","10,520.00","10,529.00","0.09%","10,552.00","10,473.00"
"09 Feb 2018","10,405.00","10,478.00","0.70%","10,482.00","10,380.00"
"08 Feb 2018","10,476.00","10,530.00","0.52%","10,636.00","10,476.00"
"07 Feb 2018","10,574.00","10,449.00","-1.18%","10,574.00","10,438.00"
"06 Feb 2018","10,411.00","10,541.00","1.25%","10,609.00","10,305.00"
"05 Feb 2018","10,630.00","10,695.00","0.61%","10,717.00","10,610.00"
"02 Feb 2018","10,940.00","10,727.00","-1.95%","10,940.00","10,727.00"
"01 Feb 2018","11,088.00","11,025.00","-0.57%","11,128.00","10,900.00"
"31 Jan 2018","11,050.00","11,063.00","0.12%","11,078.00","11,006.00"
"30 Jan 2018","11,114.00","11,071.00","-0.39%","11,114.00","11,063.00"
"29 Jan 2018","11,104.00","11,140.00","0.32%","11,190.00","11,103.00"
"25 Jan 2018","11,099.00","11,072.00","-0.24%","11,116.00","11,031.00"
"24 Jan 2018","11,066.00","11,077.00","0.10%","11,111.00","11,042.00"
"23 Jan 2018","10,999.00","11,084.00","0.77%","11,094.00","10,991.00"
"22 Jan 2018","10,920.00","10,963.00","0.39%","10,982.00","10,885.00"
"19 Jan 2018","10,824.00","10,920.00","0.89%","10,920.00","10,799.00"
"18 Jan 2018","10,869.00","10,816.00","-0.49%","10,878.00","10,780.00"
"17 Jan 2018","10,704.00","10,798.00","0.88%","10,806.00","10,668.00"
"16 Jan 2018","10,763.00","10,723.00","-0.37%","10,763.00","10,692.00"
"15 Jan 2018","10,722.00","10,754.00","0.30%","10,781.00","10,720.00"
"12 Jan 2018","10,691.00","10,677.00","-0.13%","10,697.00","10,606.00"
"11 Jan 2018","10,625.00","10,656.00","0.29%","10,678.00","10,619.00"
"10 Jan 2018","10,634.00","10,637.00","0.03%","10,648.00","10,599.00"
"09 Jan 2018","10,640.00","10,641.00","0.01%","10,658.00","10,618.00"
"08 Jan 2018","10,618.00","10,634.00","0.15%","10,638.00","10,608.00"
"05 Jan 2018","10,540.00","10,576.00","0.34%","10,580.00","10,535.00"
"04 Jan 2018","10,491.00","10,531.00","0.38%","10,531.00","10,461.00"
"03 Jan 2018","10,493.00","10,466.00","-0.26%","10,540.00","10,454.00"
"02 Jan 2018","10,522.00","10,467.00","-0.52%","10,522.00","10,437.00"
"01 Jan 2018","10,542.00","10,491.00","-0.48%","10,556.00","10,488.00"
"29 Dec 2017","10,527.00","10,555.00","0.27%","10,564.00","10,524.00"
"28 Dec 2017","10,544.00","10,513.00","-0.29%","10,570.00","10,501.00"
"27 Dec 2017","10,522.00","10,492.00","-0.29%","10,568.00","10,479.00"
"26 Dec 2017","10,497.00","10,531.00","0.32%","10,537.00","10,496.00"
"22 Dec 2017","10,455.00","10,503.00","0.46%","10,511.00","10,455.00"
"21 Dec 2017","10,461.00","10,453.00","-0.08%","10,475.00","10,442.00"
"20 Dec 2017","10,456.00","10,469.00","0.12%","10,500.00","10,445.00"
"19 Dec 2017","10,431.00","10,467.00","0.35%","10,470.00","10,412.00"
"18 Dec 2017","10,141.00","10,408.00","2.63%","10,459.00","10,141.00"
"15 Dec 2017","10,365.00","10,354.00","-0.11%","10,399.00","10,257.00"
"14 Dec 2017","10,246.00","10,284.00","0.37%","10,295.00","10,159.00"
"13 Dec 2017","10,232.00","10,226.00","-0.06%","10,329.00","10,187.00"
"12 Dec 2017","10,320.00","10,260.00","-0.58%","10,320.00","10,253.00"
"11 Dec 2017","10,316.00","10,351.00","0.34%","10,351.00","10,301.00"
"08 Dec 2017","10,221.00","10,292.00","0.69%","10,295.00","10,221.00"
"07 Dec 2017","10,086.00","10,203.00","1.16%","10,215.00","10,086.00"
"06 Dec 2017","10,107.00","10,072.00","-0.35%","10,120.00","10,054.00"
"05 Dec 2017","10,121.00","10,144.00","0.23%","10,170.00","10,088.00"
"04 Dec 2017","10,166.00","10,162.00","-0.04%","10,194.00","10,123.00"
"01 Dec 2017","10,298.00","10,144.00","-1.50%","10,310.00","10,139.00"
"30 Nov 2017","10,359.00","10,281.00","-0.75%","10,359.00","10,272.00"
"29 Nov 2017","10,399.00","10,360.00","-0.38%","10,411.00","10,351.00"
"28 Nov 2017","10,402.00","10,399.00","-0.03%","10,426.00","10,361.00"
"27 Nov 2017","10,370.00","10,400.00","0.29%","10,424.00","10,353.00"
"24 Nov 2017","10,368.00","10,425.00","0.55%","10,425.00","10,368.00"
"23 Nov 2017","10,380.00","10,370.00","-0.10%","10,388.00","10,314.00"
"22 Nov 2017","10,382.00","10,367.00","-0.14%","10,390.00","10,320.00"
"21 Nov 2017","10,355.00","10,352.00","-0.03%","10,389.00","10,338.00"
"20 Nov 2017","10,289.00","10,324.00","0.34%","10,339.00","10,283.00"
"17 Nov 2017","10,356.00","10,298.00","-0.56%","10,370.00","10,293.00"
"16 Nov 2017","10,172.00","10,261.00","0.87%","10,262.00","10,160.00"
"15 Nov 2017","10,200.00","10,161.00","-0.38%","10,203.00","10,121.00"
"14 Nov 2017","10,256.00","10,231.00","-0.24%","10,275.00","10,224.00"
"13 Nov 2017","10,334.00","10,265.00","-0.67%","10,348.00","10,257.00"
"10 Nov 2017","10,320.00","10,343.00","0.22%","10,376.00","10,284.00"
"09 Nov 2017","10,395.00","10,373.00","-0.21%","10,398.00","10,299.00"
"08 Nov 2017","10,402.00","10,387.00","-0.14%","10,420.00","10,371.00"
"07 Nov 2017","10,507.00","10,408.00","-0.94%","10,512.00","10,381.00"
"06 Nov 2017","10,447.00","10,478.00","0.30%","10,530.00","10,442.00"
"03 Nov 2017","10,468.00","10,491.00","0.22%","10,495.00","10,426.00"
"02 Nov 2017","10,452.00","10,457.00","0.05%","10,469.00","10,433.00"
"01 Nov 2017","10,405.00","10,475.00","0.67%","10,482.00","10,405.00"
"31 Oct 2017","10,380.00","10,370.00","-0.10%","10,381.00","10,351.00"
"30 Oct 2017","10,381.00","10,386.00","0.05%","10,403.00","10,378.00"
"27 Oct 2017","10,363.00","10,392.00","0.28%","10,392.00","10,348.00"
"26 Oct 2017","10,335.00","10,360.00","0.24%","10,365.00","10,334.00"
"25 Oct 2017","10,301.00","10,245.00","-0.54%","10,310.00","10,245.00"
"24 Oct 2017","10,216.00","10,218.00","0.02%","10,229.00","10,198.00"
"23 Oct 2017","10,161.00","10,185.00","0.24%","10,185.00","10,120.00"
"19 Oct 2017","10,195.00","10,153.00","-0.41%","10,195.00","10,133.00"
"18 Oct 2017","10,231.00","10,244.00","0.13%","10,251.00","10,215.00"
"17 Oct 2017","10,235.00","10,259.00","0.23%","10,266.00","10,235.00"
"16 Oct 2017","10,236.00","10,258.00","0.21%","10,260.00","10,215.00"
"13 Oct 2017","10,144.00","10,190.00","0.45%","10,217.00","10,141.00"
"12 Oct 2017","10,024.00","10,111.00","0.87%","10,115.00","9,996.00"
"11 Oct 2017","10,065.00","9,988.00","-0.77%","10,082.00","9,972.00"
"10 Oct 2017","10,032.00","10,036.00","0.04%","10,043.00","10,014.00"
"09 Oct 2017","9,992.00","10,018.00","0.26%","10,032.00","9,992.00"
"06 Oct 2017","9,945.00","10,010.00","0.65%","10,010.00","9,943.00"
"05 Oct 2017","9,927.00","9,908.00","-0.19%","9,934.00","9,899.00"
"04 Oct 2017","9,873.00","9,946.00","0.74%","9,947.00","9,867.00"
"03 Oct 2017","9,878.00","9,869.00","-0.09%","9,878.00","9,843.00"
"29 Sep 2017","9,839.00","9,800.00","-0.40%","9,869.00","9,758.00"
"28 Sep 2017","9,772.00","9,780.00","0.08%","9,791.00","9,758.00"
"27 Sep 2017","9,874.00","9,759.00","-1.16%","9,875.00","9,759.00"
"26 Sep 2017","9,853.00","9,875.00","0.22%","9,893.00","9,825.00"
"25 Sep 2017","9,914.00","9,880.00","-0.34%","9,915.00","9,869.00"
"22 Sep 2017","10,033.00","9,998.00","-0.35%","10,047.00","9,989.00"
"21 Sep 2017","10,174.00","10,142.00","-0.31%","10,174.00","10,101.00"
"20 Sep 2017","10,165.00","10,165.00","-","10,175.00","10,159.00"
"19 Sep 2017","10,164.00","10,168.00","0.04%","10,177.00","10,152.00"
"18 Sep 2017","10,155.00","10,175.00","0.20%","10,185.00","10,155.00"
"15 Sep 2017","10,086.00","10,132.00","0.46%","10,132.00","10,070.00"
"14 Sep 2017","10,142.00","10,099.00","-0.42%","10,142.00","10,099.00"
"13 Sep 2017","10,131.00","10,120.00","-0.11%","10,144.00","10,116.00"
"12 Sep 2017","10,066.00","10,096.00","0.30%","10,096.00","10,062.00"
"11 Sep 2017","9,998.00","10,000.00","0.02%","10,001.00","9,998.00"
"08 Sep 2017","9,968.00","9,945.00","-0.23%","9,970.00","9,926.00"
"07 Sep 2017","9,970.00","9,964.00","-0.06%","9,971.00","9,955.00"
"06 Sep 2017","9,918.00","9,937.00","0.19%","9,950.00","9,915.00"
"05 Sep 2017","9,932.00","9,936.00","0.04%","9,966.00","9,916.00"
"04 Sep 2017","9,965.00","9,920.00","-0.45%","9,969.00","9,898.00"
"01 Sep 2017","9,951.00","10,002.00","0.51%","10,004.00","9,951.00"
"31 Aug 2017","9,895.00","9,906.00","0.11%","9,915.00","9,895.00"
"29 Aug 2017","10,700.00","9,790.00","-8.50%","10,700.00","9,790.00"
"28 Aug 2017","9,895.00","9,914.00","0.19%","9,936.00","9,895.00"
"24 Aug 2017","9,861.00","9,866.00","0.05%","9,886.00","9,861.00"
"23 Aug 2017","9,808.00","9,858.00","0.51%","9,860.00","9,801.00"
"22 Aug 2017","9,798.00","9,779.00","-0.19%","9,809.00","9,770.00"
"21 Aug 2017","9,879.00","9,789.00","-0.91%","9,879.00","9,787.00"
"18 Aug 2017","9,851.00","9,821.00","-0.30%","9,853.00","9,803.00"
"17 Aug 2017","9,925.00","9,925.00","-","9,938.00","9,910.00"
"16 Aug 2017","9,810.00","9,867.00","0.58%","9,883.00","9,796.00"
"14 Aug 2017","9,792.00","9,817.00","0.26%","9,831.00","9,792.00"
"11 Aug 2017","9,771.00","9,743.00","-0.29%","9,790.00","9,716.00"
"10 Aug 2017","9,888.00","9,868.00","-0.20%","9,910.00","9,867.00"
"09 Aug 2017","9,970.00","9,946.00","-0.24%","9,978.00","9,944.00"
"08 Aug 2017","10,099.00","9,998.00","-1.00%","10,099.00","9,989.00"
"07 Aug 2017","10,111.00","10,084.00","-0.27%","10,116.00","10,084.00"
"04 Aug 2017","10,038.00","10,111.00","0.73%","10,112.00","10,028.00"
"03 Aug 2017","10,079.00","10,035.00","-0.44%","10,079.00","10,035.00"
"02 Aug 2017","10,140.00","10,105.00","-0.35%","10,140.00","10,105.00"
"01 Aug 2017","10,119.00","10,140.00","0.21%","10,140.00","10,105.00"
"31 Jul 2017","10,068.00","10,084.00","0.16%","10,087.00","10,067.00"
"28 Jul 2017","10,020.00","10,048.00","0.28%","10,048.00","10,005.00"
"27 Jul 2017","10,099.00","10,022.00","-0.76%","10,115.00","10,019.00"
"26 Jul 2017","9,983.00","10,009.00","0.26%","10,010.00","9,982.00"
"25 Jul 2017","9,980.00","9,974.00","-0.06%","9,981.00","9,954.00"
"24 Jul 2017","9,957.00","9,953.00","-0.04%","9,972.00","9,940.00"
"21 Jul 2017","9,895.00","9,902.00","0.07%","9,916.00","9,895.00"
"20 Jul 2017","9,910.00","9,877.00","-0.33%","9,917.00","9,877.00"
"19 Jul 2017","9,878.00","9,887.00","0.09%","9,889.00","9,877.00"
"18 Jul 2017","9,889.00","9,848.00","-0.41%","9,894.00","9,837.00"
"17 Jul 2017","9,929.00","9,931.00","0.02%","9,940.00","9,926.00"
"14 Jul 2017","9,877.00","9,902.00","0.25%","9,903.00","9,869.00"
"13 Jul 2017","9,873.00","9,886.00","0.13%","9,888.00","9,867.00"
"12 Jul 2017","9,804.00","9,816.00","0.12%","9,817.00","9,792.00"
"07 Jul 2017","9,681.00","9,681.00","-","9,681.00","9,681.00"
"06 Jul 2017","9,663.00","9,680.00","0.18%","9,680.00","9,636.00"
"05 Jul 2017","9,639.00","9,636.00","-0.03%","9,648.00","9,629.00"
